"ID","Idade","Renda","Regiao","Genero","seguro auto","seguro vida Emp","seguro vida PF","Seguro Residencial","Investimento Fundos_cambiais","Investimento Fundos_commodities","Investimento LCI","Investimento LCA","Investimento Poupanca","Investimento Fundos Multimercado","Investimento Tesouro Direto","Financiamento Casa","Financiamento Carro","Emprestimo _pessoal","Emprestimo _consignado","Emprestimo _limite_especial","Emprestimo _educacao","Emprestimo _viagem","Investimento CDB","Investimento Fundos","RECOMMENDATION_1","CONFIDENCE_1","RECOMMENDATION_2","CONFIDENCE_2","RECOMMENDATION_3","CONFIDENCE_3"
60470,33.968,8408.693,"CO",0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
60472,24.821,6006.926,"NE",0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
60473,40.277,9066.421,"S",1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
60481,26.159,7213.392,"N",1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Seguro Residencial","0.99816","seguro vida PF","0.99048","seguro auto","0.98748"
60486,46.127,7147.505,"SE",0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
60496,36.189,7444.73,"SE",1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
60501,45.026,7214.906,"S",0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
60518,26.764,6740.452,"CO",1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"Seguro Residencial","0.99789","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
60519,44.635,8921.324,"S",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Seguro Residencial","0.99789","seguro auto","0.98748","seguro vida PF","0.9868"
60522,52.479,7313.64,"SE",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Seguro Residencial","0.99789","Investimento Fundos_commodities","0.99167","seguro auto","0.98748"
60524,54.868,7916.332,"NE",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"Seguro Residencial","0.99789","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
60546,25.277,7879.057,"SE",0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Investimento Fundos_commodities","0.99167","Investimento LCI","0.98697","Investimento Fundos_cambiais","0.97485"
60564,28.661,6941.383,"NE",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro auto","0.98748"
60572,60.565,8459.619,"SE",0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro auto","0.98748"
60582,30.937,9142.383,"NE",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Seguro Residencial","0.99789","Investimento Fundos_commodities","0.99167","seguro auto","0.98748"
60598,22.834,7961.084,"CO",0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
60604,24.652,7739.574,"SE",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Investimento Fundos","0.97715","Investimento CDB","0.97414","Emprestimo _educacao","0.88727"
60614,30.333,8987.87,"S",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Seguro Residencial","0.99789","Investimento Fundos_commodities","0.99167","seguro auto","0.98748"
60618,55.893,6832.204,"SE",1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
60619,26.876,7707.557,"CO",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Seguro Residencial","0.99789","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
60669,44.691,7975.398,"SE",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Seguro Residencial","0.99789","Investimento Fundos_commodities","0.99167","seguro auto","0.98748"
60682,35.109,7270.859,"SE",1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
60697,22.724,8594.578,"SE",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Emprestimo _pessoal","0.98559","Emprestimo _consignado","0.95352","False","False"
60700,47.062,7083.207,"NE",1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Seguro Residencial","0.99789","Investimento Fundos_commodities","0.99167","seguro auto","0.98748"
60703,19.847,7278.885,"NE",0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Seguro Residencial","0.99816","seguro vida PF","0.99048","seguro auto","0.98748"
60709,38.515,7486.273,"NE",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
60718,60.449,6308.689,"SE",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"False","False","False","False","False","False"
60724,55.025,7882.08,"CO",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"Seguro Residencial","0.99789","Investimento Fundos_commodities","0.99167","seguro auto","0.98748"
60762,37.309,9231.813,"SE",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"False","False","False","False","False","False"
60789,29.673,5989.141,"SE",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Seguro Residencial","0.99816","seguro vida PF","0.99048","seguro auto","0.98748"
60802,25.988,7844.484,"SE",1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
60807,28.615,7097.53,"NE",1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Seguro Residencial","0.99816","seguro vida PF","0.99048","seguro auto","0.98748"
60813,49.096,7894.662,"CO",0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
60841,43.267,6232.019,"S",0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
60842,38.655,6082.297,"S",0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
60856,52.227,7910.656,"SE",1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Seguro Residencial","0.99816","seguro vida PF","0.99048","seguro auto","0.98748"
60857,53.704,6450.386,"SE",1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Seguro Residencial","0.99789","seguro vida PF","0.99048","seguro auto","0.98748"
60863,20.863,8331.534,"SE",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Seguro Residencial","0.99789","Investimento Fundos_commodities","0.99167","seguro auto","0.98748"
60876,36.723,7372.385,"SE",0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Seguro Residencial","0.99816","seguro vida PF","0.99048","seguro auto","0.98748"
60890,43.775,7486.076,"NE",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"Seguro Residencial","0.99789","Investimento Fundos_commodities","0.99167","seguro auto","0.98748"
60897,29.681,7574.585,"CO",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Investimento LCI","0.98697","Investimento Fundos_cambiais","0.97485","Emprestimo _limite_especial","0.97273"
60938,57.448,7899.763,"S",1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"Seguro Residencial","0.99789","Investimento Fundos_commodities","0.99167","seguro auto","0.98748"
60944,24.351,7174.44,"NE",1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Seguro Residencial","0.99789","Investimento Fundos_commodities","0.99167","seguro auto","0.98748"
60945,55.89,7347.788,"SE",1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Seguro Residencial","0.99816","seguro vida PF","0.99048","seguro auto","0.98748"
60954,38.21,7814.562,"NE",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Investimento Fundos_commodities","0.99167","Investimento LCI","0.98697","Investimento Fundos","0.97715"
60961,23.176,7977.348,"CO",1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
60968,50.074,7810.9,"SE",0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048","seguro auto","0.98748"
60983,35.546,8448.461,"S",0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Investimento Fundos_commodities","0.99167","Investimento LCI","0.98697","Investimento Fundos","0.97715"
60984,59.226,6126.61,"NE",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Seguro Residencial","0.99789","Investimento Fundos_commodities","0.99167","seguro auto","0.98748"
60985,31.043,6658.703,"CO",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Investimento Fundos_commodities","0.99167","Investimento LCI","0.98697","Investimento Fundos_cambiais","0.97485"
61004,32.765,8140.517,"SE",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Investimento Fundos_commodities","0.99167","Investimento LCI","0.98697","Investimento Fundos_cambiais","0.97485"
61008,54.365,8013.474,"NE",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61015,40.372,7088.262,"CO",0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61025,53.498,6841.529,"S",1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61028,34.206,6383.643,"SE",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Investimento Fundos_commodities","0.99167","Investimento LCI","0.98697","Emprestimo _pessoal","0.98559"
61035,44.443,7801.605,"NE",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Seguro Residencial","0.99789","Investimento Fundos_commodities","0.99167","seguro auto","0.98748"
61039,25.126,7345.05,"SE",1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"Seguro Residencial","0.99789","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61041,41.12,8367.93,"NE",1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61043,49.504,7689.572,"S",0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61061,37.954,6773.498,"SE",0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61074,51.849,6420.554,"CO",1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro auto","0.98748"
61078,21.617,7663.873,"S",0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Investimento Fundos_commodities","0.99167","Investimento LCI","0.98697","Investimento Fundos_cambiais","0.97485"
61085,21.262,7857.312,"S",1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61085,21.262,7857.312,"S",1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61085,37.932,7195.75,"CO",0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61085,37.932,7195.75,"CO",0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61085,37.932,7195.75,"CO",0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61085,21.262,7857.312,"S",1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61085,21.262,7857.312,"S",1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61085,37.932,7195.75,"CO",0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61119,44.24,8552.768,"NE",0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048","seguro auto","0.98748"
61120,62.886,6624.886,"N",0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61135,25.015,5626.561,"SE",1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61137,39.513,7850.906,"SE",1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61140,22.281,7980.329,"SE",1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61152,37.827,6772.355,"N",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Seguro Residencial","0.99789","seguro auto","0.98748","Investimento LCI","0.98697"
61154,28.874,8849.612,"N",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61171,39.415,7340.202,"S",0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61189,20.56,7388.961,"CO",0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Seguro Residencial","0.99816","Investimento Fundos_commodities","0.99167","seguro vida PF","0.99048"
61197,32.563,7291.11,"N",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Seguro Residencial","0.99789","Investimento Fundos_commodities","0.99167","seguro auto","0.98748"
61198,23.28,7546.545,"SE",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Investimento LCI","0.98697","Investimento Fundos_cambiais","0.97485","Investimento Poupanca","0.94662"
61219,34.515,6039.449,"N",0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"seguro vida PF","0.99048","seguro auto","0.98748","seguro vida Emp","0.98436"
61230,63.75,8465.816,"SE",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Investimento Fundos_commodities","0.99167","Investimento LCI","0.98697","Investimento Fundos","0.97715"
61261,46.731,9052.173,"SE",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"Investimento Fundos","0.97715","Investimento CDB","0.97414","Investimento Fundos_commodities","0.97089"
